coal_rate_lb_hr,air_scfh,excess_air_ratio,nox_efficiency,air_temp_F,air_humidity_pct,operating_hours,coal_carbon_pct,coal_volatile_matter_pct,coal_fixed_carbon_pct,coal_sulfur_pct,coal_ash_pct,thermal_nox_lb_hr,fuel_nox_lb_hr,total_nox_lb_hr,excess_o2_pct,combustion_efficiency,flame_temp_F,heat_release_btu_hr,fouling_furnace_walls_avg_gas,fouling_furnace_walls_max_gas,fouling_furnace_walls_std_gas,fouling_furnace_walls_range_gas,fouling_furnace_walls_segments,fouling_furnace_walls_above_threshold,fouling_generating_bank_avg_gas,fouling_generating_bank_max_gas,fouling_generating_bank_std_gas,fouling_generating_bank_range_gas,fouling_generating_bank_segments,fouling_generating_bank_above_threshold,fouling_superheater_primary_avg_gas,fouling_superheater_primary_max_gas,fouling_superheater_primary_std_gas,fouling_superheater_primary_range_gas,fouling_superheater_primary_segments,fouling_superheater_primary_above_threshold,fouling_superheater_secondary_avg_gas,fouling_superheater_secondary_max_gas,fouling_superheater_secondary_std_gas,fouling_superheater_secondary_range_gas,fouling_superheater_secondary_segments,fouling_superheater_secondary_above_threshold,fouling_economizer_primary_avg_gas,fouling_economizer_primary_max_gas,fouling_economizer_primary_std_gas,fouling_economizer_primary_range_gas,fouling_economizer_primary_segments,fouling_economizer_primary_above_threshold,fouling_economizer_secondary_avg_gas,fouling_economizer_secondary_max_gas,fouling_economizer_secondary_std_gas,fouling_economizer_secondary_range_gas,fouling_economizer_secondary_segments,fouling_economizer_secondary_above_threshold,fouling_air_heater_avg_gas,fouling_air_heater_max_gas,fouling_air_heater_std_gas,fouling_air_heater_range_gas,fouling_air_heater_segments,fouling_air_heater_above_threshold,clean_all_sections,clean_worst_only,selective_cleaning,economizer_priority,no_cleaning,sections_to_clean_count,total_segments_to_clean,cleaning_effectiveness,season_code,fuel_quality_code,is_winter,is_high_load,is_low_nox,efficiency_gain,heat_transfer_gain,fuel_savings_per_hour,cleaning_cost,cleaning_time,payback_hours,roi_24hr,performance_score
8042.794654572648,1027416.1042306334,12.774366975122343,0.3382663360858012,80.39024830327475,79.18672769262733,943.8888720047461,72.28324885987915,24.408567248992753,47.66985893526784,2.474149080428021,11.452405312853546,24.128383963717944,19.044246757849297,27.20606679692757,3.819493580097873,0.9704512660497553,3104.512660497553,93661683.06129877,0.0005822417365274174,0.0006935099682998012,6.564883573084573e-05,0.00017200886071090833,5,0,0.0022284492681317793,0.002537527689721852,0.0001823578770301977,0.00047780239086372966,5,0,0.0016850439071866932,0.0019353974286745721,0.00014770988039442662,0.0003870199365996023,5,0,0.0021978941785190578,0.0024656333612213307,0.00015796751097732812,0.00041389632108552316,5,0,0.0033392471631756614,0.0037982286192369237,0.00027080144738982954,0.0007095365504326823,5,0,0.004411208682637165,0.004967549841499396,0.0003282441786543399,0.0008600443035550881,5,0,0.006467749876499682,0.007100587944705134,0.00037337775321922895,0.0009783003952934521,5,0,0,0,0,0,1,0,0,0.0,3,1,0,0,1,0.0,0.0,0.0,0,0.0,9999,0.0,0
8042.794654572648,1027416.1042306334,12.774366975122343,0.3382663360858012,80.39024830327475,79.18672769262733,943.8888720047461,72.28324885987915,24.408567248992753,47.66985893526784,2.474149080428021,11.452405312853546,24.128383963717944,19.044246757849297,27.20606679692757,3.819493580097873,0.9704512660497553,3104.512660497553,93661683.06129877,0.0005822417365274174,0.0006935099682998012,6.564883573084573e-05,0.00017200886071090833,5,0,0.0022284492681317793,0.002537527689721852,0.0001823578770301977,0.00047780239086372966,5,0,0.0016850439071866932,0.0019353974286745721,0.00014770988039442662,0.0003870199365996023,5,0,0.0021978941785190578,0.0024656333612213307,0.00015796751097732812,0.00041389632108552316,5,0,0.0033392471631756614,0.0037982286192369237,0.00027080144738982954,0.0007095365504326823,5,0,0.004411208682637165,0.004967549841499396,0.0003282441786543399,0.0008600443035550881,5,0,0.006467749876499682,0.007100587944705134,0.00037337775321922895,0.0009783003952934521,5,0,0,0,0,0,0,2,5,0.9212024592595798,3,1,0,0,1,0.0,0.0,0.0,1750,3.25,9999,0.0,0
9727.935209944693,1160985.3651067032,11.934550755640815,0.5220326251405041,72.71029156442003,59.725300399577804,114.62741843167022,79.06258849043479,32.475219758918364,53.51274941815194,0.89809539877356,13.754144011895615,29.18380562983408,35.54809688390918,50.78299554844169,3.147640604512651,0.9721308984887184,3121.3089848871837,113481916.75300288,0.0005986181962887803,0.0007320428147971256,7.872121919601279e-05,0.0002062602798196759,5,1,0.0022739394341354854,0.0026445633744363994,0.0002186700533222092,0.0005729452217212438,5,0,0.0017218909416497675,0.002022096333293552,0.00017712274319101872,0.00046408562959425123,5,0,0.0022373000348199553,0.0025583530231055567,0.00018942293369033993,0.0004963137983159463,5,0,0.0034068000596912686,0.003957176611038215,0.00032472502918355563,0.0008508236542562929,5,0,0.004493090981443886,0.005160214073985394,0.0003936060959799461,0.0010313013990979891,5,0,0.006560890991392338,0.007319743509158589,0.00044772693417725076,0.001173105341474509,5,0,1,0,0,0,0,7,35,0.9,2,0,0,1,0,0.0,0.0,0.0,8750,15.75,9999,0.0,0
9727.935209944693,1160985.3651067032,11.934550755640815,0.5220326251405041,72.71029156442003,59.725300399577804,114.62741843167022,79.06258849043479,32.475219758918364,53.51274941815194,0.89809539877356,13.754144011895615,29.18380562983408,35.54809688390918,50.78299554844169,3.147640604512651,0.9721308984887184,3121.3089848871837,113481916.75300288,0.0005986181962887803,0.0007320428147971256,7.872121919601279e-05,0.0002062602798196759,5,1,0.0022739394341354854,0.0026445633744363994,0.0002186700533222092,0.0005729452217212438,5,0,0.0017218909416497675,0.002022096333293552,0.00017712274319101872,0.00046408562959425123,5,0,0.0022373000348199553,0.0025583530231055567,0.00018942293369033993,0.0004963137983159463,5,0,0.0034068000596912686,0.003957176611038215,0.00032472502918355563,0.0008508236542562929,5,0,0.004493090981443886,0.005160214073985394,0.0003936060959799461,0.0010313013990979891,5,0,0.006560890991392338,0.007319743509158589,0.00044772693417725076,0.001173105341474509,5,0,0,1,0,0,0,3,15,0.85,2,0,0,1,0,0.0,0.0,0.0,3750,6.75,9999,0.0,0
9727.935209944693,1160985.3651067032,11.934550755640815,0.5220326251405041,72.71029156442003,59.725300399577804,114.62741843167022,79.06258849043479,32.475219758918364,53.51274941815194,0.89809539877356,13.754144011895615,29.18380562983408,35.54809688390918,50.78299554844169,3.147640604512651,0.9721308984887184,3121.3089848871837,113481916.75300288,0.0005986181962887803,0.0007320428147971256,7.872121919601279e-05,0.0002062602798196759,5,1,0.0022739394341354854,0.0026445633744363994,0.0002186700533222092,0.0005729452217212438,5,0,0.0017218909416497675,0.002022096333293552,0.00017712274319101872,0.00046408562959425123,5,0,0.0022373000348199553,0.0025583530231055567,0.00018942293369033993,0.0004963137983159463,5,0,0.0034068000596912686,0.003957176611038215,0.00032472502918355563,0.0008508236542562929,5,0,0.004493090981443886,0.005160214073985394,0.0003936060959799461,0.0010313013990979891,5,0,0.006560890991392338,0.007319743509158589,0.00044772693417725076,0.001173105341474509,5,0,0,0,1,0,0,7,21,0.8,2,0,0,1,0,0.0,0.0,0.0,6650,12.25,9999,0.0,0
9727.935209944693,1160985.3651067032,11.934550755640815,0.5220326251405041,72.71029156442003,59.725300399577804,114.62741843167022,79.06258849043479,32.475219758918364,53.51274941815194,0.89809539877356,13.754144011895615,29.18380562983408,35.54809688390918,50.78299554844169,3.147640604512651,0.9721308984887184,3121.3089848871837,113481916.75300288,0.0005986181962887803,0.0007320428147971256,7.872121919601279e-05,0.0002062602798196759,5,1,0.0022739394341354854,0.0026445633744363994,0.0002186700533222092,0.0005729452217212438,5,0,0.0017218909416497675,0.002022096333293552,0.00017712274319101872,0.00046408562959425123,5,0,0.0022373000348199553,0.0025583530231055567,0.00018942293369033993,0.0004963137983159463,5,0,0.0034068000596912686,0.003957176611038215,0.00032472502918355563,0.0008508236542562929,5,0,0.004493090981443886,0.005160214073985394,0.0003936060959799461,0.0010313013990979891,5,0,0.006560890991392338,0.007319743509158589,0.00044772693417725076,0.001173105341474509,5,0,0,0,0,1,0,2,10,0.9,2,0,0,1,0,0.0,0.0,0.0,2500,4.5,9999,0.0,0
9727.935209944693,1160985.3651067032,11.934550755640815,0.5220326251405041,72.71029156442003,59.725300399577804,114.62741843167022,79.06258849043479,32.475219758918364,53.51274941815194,0.89809539877356,13.754144011895615,29.18380562983408,35.54809688390918,50.78299554844169,3.147640604512651,0.9721308984887184,3121.3089848871837,113481916.75300288,0.0005986181962887803,0.0007320428147971256,7.872121919601279e-05,0.0002062602798196759,5,1,0.0022739394341354854,0.0026445633744363994,0.0002186700533222092,0.0005729452217212438,5,0,0.0017218909416497675,0.002022096333293552,0.00017712274319101872,0.00046408562959425123,5,0,0.0022373000348199553,0.0025583530231055567,0.00018942293369033993,0.0004963137983159463,5,0,0.0034068000596912686,0.003957176611038215,0.00032472502918355563,0.0008508236542562929,5,0,0.004493090981443886,0.005160214073985394,0.0003936060959799461,0.0010313013990979891,5,0,0.006560890991392338,0.007319743509158589,0.00044772693417725076,0.001173105341474509,5,0,0,0,0,0,1,0,0,0.0,2,0,0,1,0,0.0,0.0,0.0,0,0.0,9999,0.0,0
9727.935209944693,1160985.3651067032,11.934550755640815,0.5220326251405041,72.71029156442003,59.725300399577804,114.62741843167022,79.06258849043479,32.475219758918364,53.51274941815194,0.89809539877356,13.754144011895615,29.18380562983408,35.54809688390918,50.78299554844169,3.147640604512651,0.9721308984887184,3121.3089848871837,113481916.75300288,0.0005986181962887803,0.0007320428147971256,7.872121919601279e-05,0.0002062602798196759,5,1,0.0022739394341354854,0.0026445633744363994,0.0002186700533222092,0.0005729452217212438,5,0,0.0017218909416497675,0.002022096333293552,0.00017712274319101872,0.00046408562959425123,5,0,0.0022373000348199553,0.0025583530231055567,0.00018942293369033993,0.0004963137983159463,5,0,0.0034068000596912686,0.003957176611038215,0.00032472502918355563,0.0008508236542562929,5,0,0.004493090981443886,0.005160214073985394,0.0003936060959799461,0.0010313013990979891,5,0,0.006560890991392338,0.007319743509158589,0.00044772693417725076,0.001173105341474509,5,0,0,0,0,0,0,1,2,0.7890595358897533,2,0,0,1,0,0.0,0.0,0.0,800,1.5,9999,0.0,0
8898.518443291689,1033745.0062333052,11.617046284964582,0.5782812489456806,83.21664683845489,79.45461808481167,115.388532969844,67.86998720239062,26.51146291563346,43.472340534797915,2.6470223688467875,7.77849774542685,26.695555329875067,36.02092451407024,51.458463591528904,2.893637027971666,0.9727659074300709,3127.659074300708,103874104.41926233,0.0006888779999683465,0.0009444188234549191,0.00015077041556581358,0.0003950389541821416,5,1,0.002524661111023124,0.0032344967318192804,0.0004188067099050916,0.0010973304282838395,5,1,0.0019249754999287462,0.002499942352773556,0.00033923343502310276,0.0008888376469097675,5,1,0.002454487687423809,0.0030693827939383186,0.0003627913124551925,0.0009505624835006929,5,1,0.0037791217498693687,0.0048332276467514925,0.00062192796420898,0.0016295356860011878,5,1,0.0049443899998416856,0.006222094117274517,0.0007538520778290467,0.001975194770910474,5,1,0.007074243624819845,0.008527632058399839,0.0008575067385306221,0.002246784051910849,5,1,1,0,0,0,0,7,35,0.9,3,2,0,0,0,0.0,0.0,0.0,8750,15.75,9999,0.0,0
8898.518443291689,1033745.0062333052,11.617046284964582,0.5782812489456806,83.21664683845489,79.45461808481167,115.388532969844,67.86998720239062,26.51146291563346,43.472340534797915,2.6470223688467875,7.77849774542685,26.695555329875067,36.02092451407024,51.458463591528904,2.893637027971666,0.9727659074300709,3127.659074300708,103874104.41926233,0.0006888779999683465,0.0009444188234549191,0.00015077041556581358,0.0003950389541821416,5,1,0.002524661111023124,0.0032344967318192804,0.0004188067099050916,0.0010973304282838395,5,1,0.0019249754999287462,0.002499942352773556,0.00033923343502310276,0.0008888376469097675,5,1,0.002454487687423809,0.0030693827939383186,0.0003627913124551925,0.0009505624835006929,5,1,0.0037791217498693687,0.0048332276467514925,0.00062192796420898,0.0016295356860011878,5,1,0.0049443899998416856,0.006222094117274517,0.0007538520778290467,0.001975194770910474,5,1,0.007074243624819845,0.008527632058399839,0.0008575067385306221,0.002246784051910849,5,1,0,1,0,0,0,3,15,0.85,3,2,0,0,0,0.0,0.0,0.0,3750,6.75,9999,0.0,0
8898.518443291689,1033745.0062333052,11.617046284964582,0.5782812489456806,83.21664683845489,79.45461808481167,115.388532969844,67.86998720239062,26.51146291563346,43.472340534797915,2.6470223688467875,7.77849774542685,26.695555329875067,36.02092451407024,51.458463591528904,2.893637027971666,0.9727659074300709,3127.659074300708,103874104.41926233,0.0006888779999683465,0.0009444188234549191,0.00015077041556581358,0.0003950389541821416,5,1,0.002524661111023124,0.0032344967318192804,0.0004188067099050916,0.0010973304282838395,5,1,0.0019249754999287462,0.002499942352773556,0.00033923343502310276,0.0008888376469097675,5,1,0.002454487687423809,0.0030693827939383186,0.0003627913124551925,0.0009505624835006929,5,1,0.0037791217498693687,0.0048332276467514925,0.00062192796420898,0.0016295356860011878,5,1,0.0049443899998416856,0.006222094117274517,0.0007538520778290467,0.001975194770910474,5,1,0.007074243624819845,0.008527632058399839,0.0008575067385306221,0.002246784051910849,5,1,0,0,1,0,0,7,19,0.8,3,2,0,0,0,0.0,0.0,0.0,6350,11.75,9999,0.0,0
8898.518443291689,1033745.0062333052,11.617046284964582,0.5782812489456806,83.21664683845489,79.45461808481167,115.388532969844,67.86998720239062,26.51146291563346,43.472340534797915,2.6470223688467875,7.77849774542685,26.695555329875067,36.02092451407024,51.458463591528904,2.893637027971666,0.9727659074300709,3127.659074300708,103874104.41926233,0.0006888779999683465,0.0009444188234549191,0.00015077041556581358,0.0003950389541821416,5,1,0.002524661111023124,0.0032344967318192804,0.0004188067099050916,0.0010973304282838395,5,1,0.0019249754999287462,0.002499942352773556,0.00033923343502310276,0.0008888376469097675,5,1,0.002454487687423809,0.0030693827939383186,0.0003627913124551925,0.0009505624835006929,5,1,0.0037791217498693687,0.0048332276467514925,0.00062192796420898,0.0016295356860011878,5,1,0.0049443899998416856,0.006222094117274517,0.0007538520778290467,0.001975194770910474,5,1,0.007074243624819845,0.008527632058399839,0.0008575067385306221,0.002246784051910849,5,1,0,0,0,1,0,2,10,0.9,3,2,0,0,0,0.0,0.0,0.0,2500,4.5,9999,0.0,0
8898.518443291689,1033745.0062333052,11.617046284964582,0.5782812489456806,83.21664683845489,79.45461808481167,115.388532969844,67.86998720239062,26.51146291563346,43.472340534797915,2.6470223688467875,7.77849774542685,26.695555329875067,36.02092451407024,51.458463591528904,2.893637027971666,0.9727659074300709,3127.659074300708,103874104.41926233,0.0006888779999683465,0.0009444188234549191,0.00015077041556581358,0.0003950389541821416,5,1,0.002524661111023124,0.0032344967318192804,0.0004188067099050916,0.0010973304282838395,5,1,0.0019249754999287462,0.002499942352773556,0.00033923343502310276,0.0008888376469097675,5,1,0.002454487687423809,0.0030693827939383186,0.0003627913124551925,0.0009505624835006929,5,1,0.0037791217498693687,0.0048332276467514925,0.00062192796420898,0.0016295356860011878,5,1,0.0049443899998416856,0.006222094117274517,0.0007538520778290467,0.001975194770910474,5,1,0.007074243624819845,0.008527632058399839,0.0008575067385306221,0.002246784051910849,5,1,0,0,0,0,1,0,0,0.0,3,2,0,0,0,0.0,0.0,0.0,0,0.0,9999,0.0,0
